kernel,pair_type,similarity
Linear,Different class,-3.724377601930518
Linear,Same class,2.148402935945826
Linear,Same class,3.850710210638887
Linear,Different class,6.19211692223682
Linear,Same class,1.0970846035581427
Linear,Different class,2.332239342173341
Linear,Same class,0.8498620722043049
Linear,Same class,4.349315849623998
Linear,Same class,-7.730434896095936
Linear,Different class,-5.1657575350019656
Linear,Different class,-4.035397968069385
Linear,Different class,6.320912266901504
Linear,Different class,21.641168923180015
Linear,Same class,-4.32943854993611
Linear,Different class,3.259353151840836
Linear,Different class,-1.190988998118893
Linear,Same class,-5.853421921851705
Linear,Different class,-10.548874974642523
Linear,Different class,6.0349136529942955
Linear,Same class,-2.3879225242578315
Linear,Different class,-9.436972103322807
Linear,Different class,-7.136687454600253
Linear,Same class,-7.903368108840477
Linear,Different class,0.20760309871058394
Linear,Different class,-8.797218907237669
Linear,Same class,-0.8591494833116339
Linear,Different class,6.439992372859954
Linear,Different class,-4.376551504983604
Linear,Same class,-2.846586586115121
Linear,Same class,-6.889391751470107
Linear,Same class,11.975774305920892
Linear,Different class,15.021327008275268
Linear,Same class,1.9996335597886887
Linear,Same class,-13.097140253207712
Linear,Same class,-1.5882269063779106
Linear,Same class,-3.2653146057963527
Linear,Different class,3.406787606429544
Linear,Same class,5.969810749711301
Linear,Same class,-5.188212435732229
Linear,Same class,0.001084270562095453
Linear,Same class,2.670621918296894
Linear,Same class,1.2250612743408078
Linear,Different class,7.411080725116458
Linear,Same class,0.8876329501134079
Linear,Different class,12.687961206264387
Linear,Different class,1.9877286759389954
Linear,Different class,0.9643073066507404
Linear,Different class,-2.270654785063038
Linear,Different class,2.159595939331409
Linear,Different class,4.269597131741738
Linear,Same class,-3.4676256765644964
Linear,Different class,2.6338092854665676
Linear,Same class,0.3312913244584278
Linear,Same class,0.7752099090592663
Linear,Same class,10.14088904186949
Linear,Same class,-9.29170671938238
Linear,Same class,-4.2049644882705834
Linear,Different class,-3.5395144561790937
Linear,Same class,-2.58268803111314
Linear,Different class,-0.6021250193279012
Linear,Different class,2.047960475811039
Linear,Same class,5.923222448318925
Linear,Different class,1.5849035589867049
Linear,Same class,-5.627841977356522
Linear,Same class,4.484056130370094
Linear,Different class,-1.4506245032543739
Linear,Different class,-6.099848847926734
Linear,Different class,-4.164598872572747
Linear,Different class,-8.380054688145474
Linear,Different class,-3.1933641344317936
Linear,Same class,0.8946358432708905
Linear,Same class,7.424652185375895
Linear,Different class,-6.955295400145421
Linear,Different class,-1.4977667740696496
Linear,Different class,7.337277119740405
Linear,Different class,4.593437463265454
Linear,Different class,6.545083319914
Linear,Different class,-3.404860456136159
Linear,Different class,7.2886730601866825
Linear,Different class,0.9459130814358281
Linear,Same class,-1.0470903532317417
Linear,Same class,9.242144682114969
Linear,Same class,3.383294155017906
Linear,Same class,7.961896900486944
Linear,Same class,-0.4857385552165354
Linear,Different class,-9.475581994184461
Linear,Different class,-2.2591900044389543
Linear,Same class,1.6805421188622298
Linear,Same class,22.55770636573831
Linear,Same class,-0.8719854801966119
Linear,Different class,2.9992866285312165
Linear,Same class,-5.510080105479595
Linear,Same class,0.9796223235929022
Linear,Same class,1.9604244485580604
Linear,Different class,-10.81861538015721
Linear,Same class,-6.420820410583344
Linear,Same class,-2.835607838073924
Linear,Same class,-4.1982767709435915
Linear,Different class,1.695821640408867
Linear,Same class,-0.47420604467017324
Linear,Different class,-17.338388940129533
Linear,Same class,-9.197468510459865
Linear,Same class,3.3507031725346357
Linear,Different class,4.218425676028679
Linear,Same class,-0.6339007367908148
Linear,Same class,9.945701124574112
Linear,Different class,5.350701663268349
Linear,Different class,-6.1020156017177305
Linear,Same class,11.142917279200638
Linear,Different class,1.850966321612048
Linear,Same class,2.8826744345042337
Linear,Same class,-0.20232780568996755
Linear,Different class,7.688821842689666
Linear,Same class,4.232912301430598
Linear,Different class,10.213336708103856
Linear,Same class,0.8937999512587603
Linear,Same class,8.744234215010565
Linear,Same class,-9.939859153675066
Linear,Different class,-2.0403838373794807
Linear,Different class,-8.722536598509254
Linear,Different class,-11.529173205031386
Linear,Different class,-1.3243856974514674
Linear,Same class,-2.040610474754321
Linear,Same class,-3.4608460310170335
Linear,Different class,-8.863496806134064
Linear,Different class,-2.0671943910356063
Linear,Same class,-0.9982829722898702
Linear,Same class,-2.38474352926872
Linear,Same class,8.502085254051705
Linear,Different class,2.2874672856109135
Linear,Different class,-11.788170436783524
Linear,Different class,-0.4389182413482846
Linear,Same class,-3.511735304473938
Linear,Same class,-3.499636032918606
Linear,Same class,0.6692561504574124
Linear,Different class,1.2359515561382335
Linear,Same class,-15.800258268564143
Linear,Different class,-13.826070105319845
Linear,Same class,3.9631777976785063
Linear,Same class,10.251800054276341
Linear,Different class,2.7139880518452846
Linear,Same class,2.2173566919628427
Linear,Different class,4.002615240765582
Linear,Same class,-5.510236145102315
Linear,Different class,3.238318371638456
Linear,Same class,11.79770817683803
Linear,Different class,-4.252386402917299
Linear,Different class,-2.1973606861857764
Linear,Same class,3.6619931697333596
Linear,Same class,13.920178015336614
Linear,Different class,1.5787668645573671
Linear,Different class,-0.31001166890046694
Linear,Same class,5.708392086038739
Linear,Different class,4.023594121144095
Linear,Same class,7.408422636844069
Linear,Different class,-10.786667629524185
Linear,Same class,-1.5027981107647845
Linear,Different class,9.301816362310353
Linear,Same class,9.470488643371487
Linear,Different class,-6.950814568379668
Linear,Same class,13.060287028575255
Linear,Different class,-4.419452078009715
Linear,Same class,-5.8886379088818135
Linear,Different class,-8.231907965240742
Linear,Different class,-2.4462387981130798
Linear,Different class,-4.204988452191561
Linear,Different class,5.405218147859841
Linear,Different class,0.8365341724041557
Linear,Different class,-0.14771920205243685
Linear,Same class,9.33135339936913
Linear,Different class,-6.094093147885944
Linear,Same class,-0.8943273897910713
Linear,Different class,-6.029647208810135
Linear,Different class,-1.109005751419888
Linear,Same class,14.517534924470514
Linear,Different class,-17.338118699784673
Linear,Same class,22.090952115330655
Linear,Same class,9.331560542457755
Linear,Different class,-11.421221919283632
Linear,Different class,1.6249319492065315
Linear,Same class,-0.9853842846549034
Linear,Different class,0.6403264413964744
Linear,Different class,2.561491356654911
Linear,Different class,-1.6113471440623415
Linear,Same class,-0.2923045713753408
Linear,Different class,-7.319685832844408
Linear,Same class,2.036795350897717
Linear,Same class,-5.3015194371993735
Linear,Different class,5.987762856478759
Linear,Same class,8.251054554046195
Linear,Same class,27.692111600615974
Linear,Different class,-4.926703380963566
Linear,Different class,5.335734744044904
Linear,Same class,-3.6599171289822543
Linear,Different class,9.383884373075372
Linear,Same class,3.3859213905758274
Linear,Same class,-5.037243836727333
Linear,Same class,-5.872418584491663
Linear,Different class,-5.948312304598805
Linear,Different class,8.967556851358413
Linear,Same class,-1.789529692388478
Linear,Different class,-4.5780108707409415
Linear,Different class,-3.6476371928142175
Linear,Same class,-11.957560956453689
Linear,Same class,3.5897221739631298
Linear,Different class,2.183326407012386
Linear,Same class,9.592732200887271
Linear,Different class,13.24722059607679
Linear,Different class,11.661381495626966
Linear,Same class,2.7672923151299105
Linear,Different class,2.9995756329752234
Linear,Different class,-9.198285084530417
Linear,Different class,-4.423967544985855
Linear,Same class,-2.368412927492338
Linear,Different class,2.5950432481850947
Linear,Same class,3.0729534488923917
Linear,Different class,-2.7497327078034997
Linear,Same class,19.055811596190573
Linear,Same class,-1.3384314625797782
Linear,Different class,-2.6221333801661393
Linear,Same class,2.458653774347952
Linear,Same class,7.5329273431807335
Linear,Same class,8.6585383371279
Linear,Same class,16.43325954612184
Linear,Same class,0.6169384228189632
Linear,Different class,-10.274099411443526
Linear,Different class,7.614515054215264
Linear,Different class,-1.439954418148363
Linear,Same class,15.357347459499783
Linear,Same class,1.8589482408631774
Linear,Different class,-7.043776868181945
Linear,Same class,-0.7861908214610654
Linear,Different class,6.457106561440881
Linear,Same class,-10.848229055559939
Linear,Same class,2.1173882245805684
Linear,Same class,14.261153755320226
Linear,Different class,1.2881265105660813
Linear,Same class,0.023732535128815874
Linear,Same class,14.894782260947778
Linear,Same class,6.3190088297840505
Linear,Same class,4.8535898634636645
Linear,Different class,14.37671001222949
Linear,Same class,2.2643890204068993
Linear,Different class,0.7995592729528617
Linear,Different class,-0.20214963243075543
Linear,Same class,-9.793387365398258
Linear,Same class,0.46521423788360394
Linear,Different class,-11.69334581451638
Linear,Same class,-12.921489478902638
Linear,Same class,-0.14663387584479068
Linear,Different class,-4.561421809849277
Linear,Different class,-3.8224595480625556
Linear,Same class,10.894266892910707
Linear,Different class,13.153616176335785
Linear,Same class,4.329813628831097
Linear,Same class,0.4232302624430455
Linear,Different class,1.2896425538791962
Linear,Different class,-4.301163546031857
Linear,Same class,-0.2927744355166697
Linear,Different class,-4.977779470478379
Linear,Same class,-0.35909681059009846
Linear,Different class,-2.4964662423774504
Linear,Different class,2.7533264305802514
Linear,Different class,-7.677130686453053
Linear,Same class,10.106824733992337
Linear,Same class,-0.30652508695093167
Linear,Different class,-12.146503171110355
Linear,Same class,-4.312619318935946
Linear,Different class,-1.88762228261447
Linear,Same class,2.8494962102089385
Linear,Different class,-0.3307115218195873
Linear,Different class,-1.3560557418050643
Linear,Same class,-4.16068435171307
Linear,Different class,18.702232370834135
Linear,Same class,-0.28332017962989686
Linear,Different class,3.0736189477351483
Linear,Different class,1.596602050439005
Linear,Different class,7.082278255623187
Linear,Different class,8.84719860270572
Linear,Same class,-1.3163322769767858
Linear,Same class,1.1888402518249688
Linear,Different class,3.313346721790807
Linear,Same class,-3.7126675584973854
Linear,Different class,-6.619703219485114
Linear,Same class,6.722032196909309
Linear,Same class,-1.0030778042278117
Linear,Same class,2.807202408732526
Linear,Same class,13.850688570335839
Linear,Different class,3.350733471251082
Linear,Different class,3.0161760322022073
Linear,Same class,-0.979706230403878
Linear,Same class,13.463636903391413
Linear,Same class,2.2310627758532435
Linear,Same class,4.141445926763207
Linear,Same class,-5.215282053810469
Linear,Same class,1.014601055819962
Linear,Same class,-3.1532089070295357
Linear,Same class,0.2617426783664206
Linear,Same class,3.7071941129043715
Linear,Different class,-4.227328402146081
Linear,Same class,1.2306541779326836
Linear,Different class,-1.2608090741572384
Linear,Same class,8.194089806889375
Linear,Different class,18.297461623485223
Linear,Different class,-0.3279502837257757
Linear,Same class,5.357581097701496
Linear,Same class,-2.059704611930444
Linear,Different class,0.7970299696757601
Linear,Same class,-10.612531168398503
Linear,Different class,4.693765383022401
Linear,Different class,-2.273049858469257
Linear,Same class,3.887256954873984
Linear,Same class,4.943008468283146
Linear,Same class,-2.257248555616825
